status,error_type,error,count
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C002's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C003's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C004's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C006's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C008's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C010's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C013's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C015's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C016's time window,9
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C017's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C018's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C020's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C021's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C022's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C023's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C027's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C028's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C030's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C031's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C034's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C035's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C036's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C037's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C038's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C040's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C042's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C043's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C044's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C045's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C046's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C047's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C048's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C049's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C051's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C052's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C056's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C057's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C058's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C060's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C061's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C062's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C065's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C066's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C067's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C070's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C071's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C072's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C074's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C075's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C076's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C077's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C078's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C079's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C080's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C083's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C084's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C085's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C086's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C088's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C089's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C090's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C100's time window,32
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C101's time window,40
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C108's time window,51
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C115's time window,38
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C116's time window,52
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C126's time window,89
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C128's time window,58
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C139's time window,47
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C001's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C002's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C003's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C004's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C005's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C006's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C007's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C008's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C009's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C010's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C011's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C012's time window,9
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C013's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C014's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C015's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C016's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C017's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C018's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C019's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C020's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C021's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C022's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C023's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C024's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C025's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C026's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C027's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C028's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C029's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C030's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C031's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C032's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C033's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C034's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C035's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C036's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C037's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C038's time window,11
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C039's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C040's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C041's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C042's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C043's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C044's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C045's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C046's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C047's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C048's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C049's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C050's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C051's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C052's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C053's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C054's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C055's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C056's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C057's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C058's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C059's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C060's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C061's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C062's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C063's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C064's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C065's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C066's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C067's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C068's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C069's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C070's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C071's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C072's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C073's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C074's time window,10
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C075's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C076's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C077's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C078's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C079's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C080's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C081's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C082's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C083's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C084's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C085's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C086's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C087's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C088's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C089's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C090's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C091's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C092's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C097's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C129's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C135's time window,16
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C141's time window,35
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C002's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C003's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C004's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C006's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C008's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C010's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C013's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C015's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C016's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C017's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C018's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C020's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C021's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C022's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C023's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C027's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C028's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C030's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C031's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C034's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C035's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C036's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C037's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C038's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C040's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C042's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C043's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C044's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C045's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C046's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C047's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C048's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C049's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C051's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C052's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C056's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C057's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_4#T1 misses C058's time window,8
